Wall time,Step,Value
1671138220.9462788,0,-129.54660034179688
1671138400.641893,4,-117.4073486328125
1671138585.5456462,9,-117.1199951171875
1671138750.7055883,14,-122.3895263671875
1671138940.2004728,19,-127.34503173828125
1671139122.414152,24,-112.75877380371094
1671139270.0436275,29,-119.48278045654297
1671139457.683603,34,-97.84291076660156
1671139644.9867768,39,-137.6545867919922
1671139807.6645448,44,-140.80731201171875
1671139992.8856668,49,-127.07754516601562
1671140177.55861,54,-122.9405746459961
1671140339.583197,59,-121.70050048828125
1671140521.9318705,64,-119.8196029663086
1671140707.0518095,69,-94.15118408203125
1671140870.222951,74,-63.872196197509766
1671141053.7581842,79,-26.065366744995117
1671141237.804991,84,-78.19291687011719
1671141401.1171918,89,-59.581295013427734
1671141587.473839,94,-65.61942291259766
1671141771.355861,99,-42.94976806640625
1671141935.1295202,104,-11.169815063476562
1671142119.124473,109,-36.337947845458984
1671142302.2690578,114,-34.986968994140625
1671142466.1714768,119,-63.29035568237305
1671142651.4737716,124,-61.68574905395508
1671142837.3472574,129,-57.05323791503906
1671143000.8274848,134,-64.62664794921875
1671143187.7735474,139,-91.0673828125
1671143372.0923688,144,-15.819965362548828
1671143532.86235,149,-28.591140747070312
1671143718.7970273,154,-36.26070785522461
1671143905.3256598,159,-101.99388885498047
1671144069.269488,164,-65.32936096191406
1671144255.8696136,169,-100.99895477294922
1671144438.7462745,174,-45.61252212524414
1671144600.781233,179,-131.6098175048828
1671144787.0621073,184,-158.36109924316406
1671144971.407468,189,-142.78712463378906
1671145131.5124006,194,-110.344482421875
1671145319.3108294,199,-145.01708984375
1671145515.8611314,204,-141.88296508789062
1671145685.142315,209,-78.11746978759766
1671145882.2415144,214,-134.43067932128906
1671146076.9870136,219,-107.5372314453125
1671146247.9194028,224,-78.46231842041016
1671146444.7281864,229,-99.56678009033203
1671146642.847626,234,-57.78974914550781
1671146815.9887855,239,-90.95564270019531
1671147013.1972623,244,-55.146575927734375
1671147209.336484,249,-73.44735717773438
1671147381.7823431,254,-11.148916244506836
1671147579.5773108,259,-161.68411254882812
1671147772.6026711,264,-73.75401306152344
1671147941.7243865,269,-1.706155776977539
1671148138.4663272,274,-99.24999237060547
1671148334.829311,279,-83.31327056884766
1671148508.0140154,284,-162.74266052246094
1671148702.347498,289,-86.75096130371094
1671148900.131417,294,-158.64768981933594
1671149073.322025,299,-154.8318634033203
1671149271.727741,304,-100.66053009033203
1671149461.0140858,309,-101.75117492675781
1671149630.5445461,314,41.026058197021484
1671149827.095382,319,-111.1940689086914
1671150026.3228953,324,-86.4836196899414
1671150195.3944354,329,40.98082733154297
1671150389.837107,334,-118.33245086669922
1671150585.9313858,339,-108.86798095703125
1671150758.6466541,344,-138.367919921875
1671150952.8273754,349,-23.342212677001953
1671151147.9386296,354,-105.37921142578125
1671151315.308165,359,-42.89903259277344
1671151485.0380812,364,-97.48627471923828
1671151681.7727273,369,-68.39120483398438
1671151855.6258569,374,-89.85022735595703
1671152049.626937,379,-84.90196990966797
1671152228.3323014,384,-185.8057403564453
1671152400.0520368,389,-163.5800323486328
1671152596.807526,394,-171.62156677246094
1671152789.3752656,399,-185.42059326171875
1671152962.4028223,404,-115.46996307373047
1671153157.9097853,409,-179.00311279296875
1671153356.073634,414,-136.0914764404297
1671153526.0986469,419,-24.673389434814453
1671153721.101961,424,-117.2013931274414
1671153919.585886,429,-145.61871337890625
1671154091.4450095,434,-94.2459716796875
1671154289.3592908,439,-156.11782836914062
1671154486.961788,444,-145.60183715820312
1671154657.0179272,449,-210.06253051757812
1671154850.8430953,454,-33.61576843261719
1671155047.363214,459,-199.7752685546875
1671155217.7558596,464,-206.03411865234375
1671155411.0804157,469,-109.38307189941406
1671155608.6210954,474,-201.5834503173828
1671155780.7912426,479,-170.6688232421875
1671155976.7425368,484,-187.95716857910156
1671156170.3525896,489,-143.9521026611328
1671156339.294944,494,-195.6139678955078
1671156535.8518403,499,-198.51145935058594
1671156732.7887943,504,-124.60331726074219
1671156906.0409539,509,-246.92430114746094
1671157103.0372102,514,-169.8270721435547
1671157301.024696,519,-202.87103271484375
1671157474.0416477,524,-184.99667358398438
1671157667.928129,529,-166.13003540039062
1671157863.4283447,534,-169.75486755371094
1671158035.6509523,539,-159.31231689453125
1671158231.8974743,544,-224.10528564453125
1671158426.8911796,549,-128.4581298828125
1671158597.2220838,554,-150.78271484375
1671158794.1516812,559,-156.48472595214844
1671158991.9679792,564,-173.9452362060547
1671159162.6812828,569,-67.96698760986328
1671159355.5927143,574,-153.121826171875
1671159552.238306,579,-150.59217834472656
1671159723.3286107,584,-193.94378662109375
1671159904.2932687,589,-173.62460327148438
1671160101.1257753,594,-196.3870391845703
1671160273.7091668,599,-109.4521713256836
1671160471.4928927,604,-171.74148559570312
1671160666.9821436,609,-121.35432434082031
1671160840.732908,614,-155.57015991210938
1671161032.1673586,619,-119.27853393554688
1671161230.7274294,624,-190.33714294433594
1671161401.3515983,629,-58.72747802734375
1671161597.6907916,634,-185.66075134277344
1671161792.2644708,639,-130.5334014892578
1671161965.3328545,644,-129.3082733154297
1671162161.9761567,649,-68.97754669189453
1671162355.5829868,654,-186.70584106445312
1671162526.4901254,659,-151.53152465820312
1671162724.119328,664,-184.61412048339844
1671162918.2664843,669,-101.02618408203125
1671163091.4761796,674,-130.4849853515625
1671163287.321771,679,-174.66119384765625
1671163479.0333552,684,-172.46237182617188
1671163649.8285067,689,-126.51673126220703
1671163846.3705022,694,-162.49072265625
1671164042.2716508,699,-226.63873291015625
1671164203.3705873,704,-167.21661376953125
1671164400.1370862,709,-66.10198211669922
1671164593.9722264,714,-171.7484130859375
1671164764.7493777,719,-185.31712341308594
1671164959.4923728,724,-102.90312194824219
1671165157.2071958,729,-130.485595703125
1671165325.6513233,734,-90.49795532226562
1671165522.9638069,739,-77.47628021240234
1671165710.6925135,744,8.446645736694336
1671165881.9417849,749,-196.43460083007812
1671166077.539875,754,-114.67464447021484
