Wall time,Step,Value
1672882661.2983806,0,-50.0
1672882718.0570574,3,-38.88888931274414
1672882737.1292284,4,-38.88888931274414
1672882851.9225576,10,-38.88888931274414
1672882871.1134818,11,-38.88888931274414
1672882928.6336172,14,-44.44444274902344
1672882947.801477,15,-38.88888931274414
1672883005.4456213,18,-27.77777671813965
1672883024.7080512,19,-38.88888931274414
1672883044.0417235,20,-44.44444274902344
1672883082.6889253,22,-33.33333206176758
1672883102.0137439,23,-22.22222137451172
1672883159.8946097,26,-16.666664123535156
1672883179.196706,27,-22.22222137451172
1672883295.0862722,33,-22.22222137451172
1672883353.0499814,36,-16.666664123535156
1672883372.379995,37,-5.555553913116455
1672883391.734855,38,-11.111109733581543
1672883411.0558167,39,2.1192763597355224e-06
1672883430.3893664,40,-16.66666603088379
1672883566.0462968,47,-11.111109733581543
1672883585.2228441,48,2.966986812680261e-06
1672883616.1482153,49,2.3312038592848694e-06
1672883654.6287005,51,1.6954210195763153e-06
1672883673.9959536,52,-22.22222137451172
1672883712.7924826,54,2.543131586207892e-06
1672883770.9108207,57,-22.22222137451172
1672883829.0434515,60,-5.555553436279297
1672883848.3933003,61,1.271565793103946e-06
1672883867.7642171,62,-5.555552959442139
1672883887.302885,63,-5.555553913116455
1672883926.2903812,65,2.543131586207892e-06
1672883945.8088512,66,-16.666664123535156
1672883965.3413713,67,-5.555554389953613
1672883984.8599675,68,-5.555553436279297
1672884023.694742,70,1.9073486328125e-06
1672884043.076087,71,-11.111109733581543
1672884159.5016694,77,-11.111109733581543
1672884198.3324552,79,2.1192763597355224e-06
1672884217.7452352,80,-5.555554389953613
1672884256.5882483,82,1.0596381798677612e-06
1672884275.9858668,83,-5.555553436279297
1672884314.7471998,85,-5.555554389953613
1672884392.3054574,89,-11.111109733581543
1672884411.7058787,90,1.271565793103946e-06
1672884508.6915689,95,3.178914312229608e-06
1672884597.695242,99,4.238552548940788e-07
1672884616.9264812,100,-5.555553436279297
1672884675.3441286,103,4.238552548940788e-07
1672884733.815742,106,2.543131586207892e-06
1672884753.3619063,107,1.9073486328125e-06
1672884792.2794383,109,-5.555552959442139
1672884889.4317348,114,1.6954210195763153e-06
1672884928.2200654,116,-5.555553913116455
1672885025.1735516,121,2.543131586207892e-06
1672885102.4283042,125,-5.555553436279297
1672885121.755577,126,1.4834934063401306e-06
1672885160.3587968,128,1.4834934063401306e-06
1672885199.0587127,130,3.178914312229608e-06
1672885218.431904,131,2.543131586207892e-06
1672885237.7846632,132,11.111111640930176
1672885315.3443522,136,-5.5555548667907715
1672885334.8755803,137,-5.555553436279297
1672885452.053066,143,2.543131586207892e-06
1672885471.6482472,144,1.6954210195763153e-06
1672885510.6470776,146,2.543131586207892e-06
1672885530.2194593,147,-5.5555548667907715
1672885600.3884132,150,2.3312038592848694e-06
1672885736.7703319,157,1.9073486328125e-06
1672885775.9310176,159,1.4834934063401306e-06
1672885795.5115113,160,-5.555553913116455
1672885834.6245637,162,8.477105097881577e-07
1672885873.775028,164,11.111114501953125
1672885912.8091333,166,11.111114501953125
1672885990.6894474,170,-5.555554389953613
1672886010.158774,171,11.111114501953125
1672886029.599307,172,5.5555572509765625
1672886087.8586855,175,33.333335876464844
1672886107.2942882,176,5.555558681488037
1672886126.7028728,177,5.555556297302246
1672886146.0889952,178,11.111114501953125
1672886185.0655165,180,1.6954210195763153e-06
1672886204.5954552,181,5.555556774139404
1672886263.173658,184,11.111111640930176
1672886282.714263,185,16.666669845581055
1672886302.3252125,186,2.3312038592848694e-06
1672886361.1149967,189,16.666671752929688
1672886380.5645778,190,2.3312038592848694e-06
1672886400.1013942,191,2.755059085757239e-06
1672886419.5647924,192,16.666669845581055
1672886477.7992666,195,5.555556774139404
1672886567.5527282,199,2.1192763597355224e-06
1672886586.954275,200,-5.555553436279297
1672886625.724903,202,27.777780532836914
1672886645.205575,203,2.1192763597355224e-06
1672886664.8092198,204,2.3312038592848694e-06
1672886684.4345224,205,11.111114501953125
1672886723.3730907,207,11.111113548278809
1672886762.2722712,209,11.111114501953125
1672886801.2682025,211,16.666669845581055
1672886840.0837958,213,2.1192763597355224e-06
1672886878.9624996,215,1.4834934063401306e-06
1672886898.3435004,216,11.111114501953125
1672886937.0280132,218,144.86668395996094
1672886956.5238578,219,11.111114501953125
1672886976.0043235,220,44.4444465637207
1672886995.4961038,221,33.333335876464844
1672887014.9543886,222,0.0
1672887053.8137684,224,22.222225189208984
1672887073.2612574,225,11.111114501953125
1672887151.1798146,229,11.111112594604492
1672887267.7540777,235,22.22222328186035
1672887306.672371,237,5.555555820465088
1672887326.0696774,238,22.222225189208984
1672887345.503394,239,33.33333206176758
1672887384.2261047,241,16.666667938232422
1672887403.5378091,242,55.55555725097656
1672887442.2611985,244,33.333335876464844
1672887461.5617013,245,22.222225189208984
1672887481.035906,246,16.666667938232422
1672887500.4906025,247,5.555558204650879
1672887608.99775,252,16.666667938232422
1672887628.3592484,253,33.33333206176758
1672887647.6596751,254,1.6954210195763153e-06
1672887705.8178072,257,44.44445037841797
1672887725.1347198,258,16.666667938232422
1672887744.5671015,259,22.222225189208984
1672887763.9850895,260,11.111111640930176
1672887802.8140793,262,22.222227096557617
1672887955.6235406,270,16.666669845581055
1672887974.9958584,271,233.66668701171875
1672888033.1471465,274,22.22222328186035
1672888052.601754,275,33.333335876464844
1672888072.0466883,276,16.666667938232422
1672888110.129697,278,157.1111297607422
1672888147.7529519,280,340.4444274902344
1672888186.6923957,282,44.44445037841797
1672888206.118537,283,44.44445037841797
1672888244.9807096,285,50.000003814697266
1672888283.8519716,287,22.222225189208984
1672888303.2804055,288,38.88888931274414
1672888342.2171237,290,16.666667938232422
1672888438.662928,295,22.222225189208984
1672888457.501822,296,168.1000213623047
1672888476.899974,297,11.111111640930176
1672888496.325359,298,33.33333969116211
1672888624.1460788,304,61.111114501953125
1672888662.36863,306,219.6333465576172
1672888701.4681237,308,66.66667175292969
1672888721.0323718,309,33.333335876464844
1672888779.6920903,312,83.33333587646484
1672888798.9231389,313,239.6888885498047
1672888856.072467,316,220.10000610351562
1672888893.6782753,318,61.111114501953125
1672888912.0673442,319,358.4889221191406
1672888969.5535874,322,44.44445037841797
1672889008.5591383,324,72.22222137451172
1672889106.295007,329,94.44445037841797
1672889125.6398618,330,256.2221984863281
1672889144.3493044,331,352.6333312988281
1672889163.084018,332,358.0888977050781
1672889257.6251001,337,480.22222900390625
1672889276.3536184,338,319.1999816894531
1672889314.4303503,340,217.4111328125
1672889369.9852707,343,359.86663818359375
1672889388.4960258,344,352.8222351074219
1672889408.0515532,345,233.36666870117188
1672889427.32246,346,206.33334350585938
1672889465.3020432,348,566.4700317382812
1672889515.7793686,350,367.3666687011719
1672889554.9950738,352,383.388916015625
1672889573.7023437,353,352.4667053222656
1672889592.8279092,354,345.64447021484375
1672889669.8216655,358,231.1999969482422
1672889707.7210126,360,504.44549560546875
1672889745.714998,362,324.6600036621094
1672889764.551332,363,240.73333740234375
1672889783.3064082,364,567.1400146484375
1672889801.936063,365,319.4444580078125
1672889821.8652763,366,469.4200439453125
1672889840.248128,367,417.95001220703125
1672889858.6703846,368,475.2445068359375
1672889970.35318,374,818.1900024414062
1672890026.3087893,377,566.25
1672890044.5790136,378,920.388916015625
1672890178.5036461,385,582.0333251953125
1672890197.4583573,386,904.984619140625
1672890274.6426797,390,1003.8500366210938
1672890294.4695737,391,44.4444465637207
1672890313.7131057,392,937.8273315429688
1672890332.2585866,393,861.8273315429688
1672890350.7623134,394,514.6111450195312
1672890369.8833063,395,733.2817993164062
1672890389.5582445,396,678.9083251953125
1672890408.9161966,397,585.4800415039062
1672890427.4536028,398,685.4750366210938
1672890458.3054051,399,695.6400146484375
1672890496.2359493,401,852.3455200195312
1672890514.715213,402,1021.6307983398438
1672890551.6327488,404,994.7333374023438
1672890628.062446,408,556.530029296875
1672890647.5277317,409,867.0667114257812
1672890704.0516546,412,734.6000366210938
1672890722.502198,413,981.49169921875
1672890741.3862586,414,833.4000244140625
1672890759.520677,415,1139.126708984375
1672890816.0156312,418,785.308349609375
1672890871.9125555,421,578.1199951171875
1672890891.714546,422,841.984619140625
1672890947.5663106,425,1017.7692260742188
1672890965.7911315,426,882.2750244140625
1672891040.293971,430,708.1500244140625
1672891058.4774165,431,348.4666442871094
1672891114.8996115,434,993.2916870117188
1672891133.6367762,435,602.1273193359375
1672891153.0070596,436,1032.4287109375
1672891171.1517086,437,994.4083862304688
1672891189.5629718,438,1119.6572265625
1672891207.5717356,439,1110.65380859375
1672891226.1224606,440,1089.4833984375
1672891245.074616,441,888.5333862304688
1672891282.363686,443,1284.4786376953125
1672891301.5793753,444,509.6545715332031
1672891320.9584045,445,830.9384765625
1672891338.911254,446,744.4181518554688
1672891425.9708946,450,422.94000244140625
1672891444.4056897,451,1002.0833740234375
1672891462.626219,452,1077.36669921875
1672891480.6543067,453,1027.6715087890625
1672891500.7175956,454,786.8916625976562
1672891538.549464,456,987.4500732421875
1672891574.776579,458,749.0454711914062
1672891612.3438463,460,963.2333374023438
1672891631.240587,461,989.2333374023438
1672891687.6223571,464,1140.47998046875
1672891706.0766826,465,1017.7461547851562
1672891725.4906623,466,1096.3333740234375
1672891764.465361,468,757.1461791992188
1672891800.9435058,470,894.433349609375
1672891876.581304,474,840.0615844726562
1672891896.1160429,475,775.3833618164062
1672891952.4611564,478,957.181884765625
1672891970.5251894,479,1206.8154296875
1672891989.6004164,480,561.3999633789062
1672892008.235012,481,1117.25390625
1672892026.7311947,482,969.11669921875
1672892044.9255095,483,844.3727416992188
1672892064.9059072,484,778.5999755859375
1672892103.8800974,486,795.9417114257812
1672892122.438813,487,1117.5384521484375
1672892140.9982824,488,832.8154296875
1672892160.0676033,489,1008.7077026367188
1672892197.4648376,491,758.4750366210938
1672892254.326781,494,851.654541015625
1672892328.2619495,498,913.7667236328125
1672892395.0053148,501,992.9666748046875
1672892412.8020027,502,1022.2846069335938
1672892432.1644812,503,1026.6231689453125
1672892486.5842729,506,787.3999633789062
1672892522.9296658,508,718.2000122070312
1672892542.381043,509,499.4727478027344
1672892560.8437312,510,846.990966796875
1672892579.450411,511,1108.7308349609375
1672892597.9180298,512,755.8818359375
1672892616.1203225,513,552.550048828125
1672892635.148212,514,841.0726928710938
1672892688.4780777,517,1118.146240234375
1672892706.8693774,518,1057.9267578125
1672892725.2538476,519,847.1818237304688
1672892743.0287693,520,898.5916748046875
1672892798.6917858,523,990.25
1672892929.6424627,530,871.925048828125
1672892984.7967136,533,955.2091064453125
1672893004.2302392,534,782.8416748046875
1672893040.2137482,536,877.7666625976562
1672893058.035036,537,1119.0400390625
1672893075.839616,538,839.6181640625
1672893094.8562975,539,775.4666748046875
1672893113.1690714,540,897.6749877929688
1672893151.5360723,542,892.4417114257812
1672893169.3904824,543,1202.88330078125
1672893187.772914,544,1134.7867431640625
1672893225.2320552,546,893.0833129882812
1672893243.4976866,547,1030.357177734375
1672893308.343947,550,1031.0499267578125
1672893344.6433449,552,1127.6214599609375
1672893381.191182,554,817.800048828125
1672893399.5882204,555,1126.6500244140625
1672893417.4125803,556,906.7769775390625
1672893526.9549856,562,1129.9786376953125
1672893545.7798502,563,1218.521484375
1672893563.6825848,564,1120.242919921875
1672893637.3382614,568,819.9000244140625
1672893692.0601313,571,1137.4571533203125
1672893728.3439329,573,1207.935791015625
1672893783.1819377,576,1210.269287109375
1672893857.6535544,580,1099.0230712890625
1672893931.9959884,584,940.992919921875
1672893949.7747774,585,1106.623046875
1672893967.542144,586,708.0909423828125
1672894003.8935142,588,825.330810546875
1672894040.0477555,590,972.6500854492188
1672894057.8040392,591,1020.4572143554688
1672894075.7782543,592,1102.5692138671875
1672894112.1552327,594,909.4846801757812
1672894148.3854337,596,1113.1785888671875
1672894167.888586,597,959.4866943359375
1672894185.4801903,598,934.992919921875
1672894215.9247265,599,1213.693359375
1672894251.7444355,601,1227.8262939453125
1672894271.1289616,602,814.8307495117188
1672894288.7441823,603,861.683349609375
1672894324.640164,605,1109.7462158203125
1672894378.1613653,608,1122.2401123046875
1672894415.582666,610,1059.5533447265625
1672894470.6285517,613,1032.7667236328125
1672894488.4074726,614,1006.4307861328125
1672894525.51769,616,1153.1500244140625
1672894563.0459044,618,1059.9000244140625
1672894599.2653406,620,1016.830810546875
1672894635.1054296,622,890.4461669921875
1672894653.3424675,623,1101.515380859375
1672894707.180826,626,1010.6077880859375
1672894742.9168808,628,1223.755615234375
1672894761.056652,629,1157.7938232421875
1672894833.8280663,633,1122.17333984375
1672894869.286902,635,1052.473388671875
1672894905.1367412,637,1091.515380859375
1672894960.0420773,640,1310.0
1672894978.8547995,641,1163.66845703125
1672894997.0616012,642,941.0928955078125
1672895015.847642,643,1128.71875
1672895033.9054852,644,1223.8350830078125
1672895051.9082406,645,1229.4945068359375
1672895134.7616787,649,1239.3551025390625
1672895170.4208786,651,1151.416748046875
1672895188.7767336,652,1168.8883056640625
1672895207.1466613,653,909.2077026367188
1672895225.0669026,654,1139.612548828125
1672895243.320703,655,1220.2313232421875
1672895298.3633387,658,1111.7532958984375
1672895316.52706,659,1126.737548828125
1672895334.4662478,660,1223.9376220703125
1672895461.005512,667,1199.1866455078125
1672895515.19237,670,1232.34765625
1672895606.1187923,675,934.2866821289062
1672895624.3463492,676,1292.2957763671875
1672895641.9306905,677,1293.143798828125
1672895695.474704,680,1283.136962890625
1672895730.834499,682,1224.461181640625
1672895748.9304652,683,1301.4263916015625
1672895766.595201,684,1178.2947998046875
1672895822.2415524,687,1151.5263671875
1672895911.8551857,692,1281.4765625
1672895948.7868028,694,1154.1368408203125
1672895966.8545725,695,1143.10009765625
1672895984.784613,696,1210.1221923828125
1672896002.650225,697,1061.8062744140625
1672896052.2461069,699,1075.2388916015625
1672896107.9882164,702,1219.9737548828125
1672896125.7186873,703,1143.4588623046875
1672896163.029117,705,1150.2882080078125
1672896235.8096125,709,1001.4118041992188
1672896253.5685902,710,1086.1895751953125
1672896290.9225063,712,1073.48828125
1672896347.403595,715,1222.8143310546875
1672896384.1872647,717,1224.8048095703125
1672896420.3765278,719,1289.519287109375
1672896438.338477,720,1227.781005859375
1672896456.6978958,721,1283.5782470703125
1672896493.968145,723,1173.9190673828125
1672896529.8155222,725,1291.0208740234375
1672896547.8988624,726,1286.4000244140625
1672896567.0706139,727,1042.4700927734375
1672896585.235962,728,1239.028076171875
1672896603.0414624,729,1213.8411865234375
1672896639.9106445,731,1285.313720703125
1672896658.377853,732,1284.1048583984375
1672896675.995365,733,1143.861083984375
1672896766.2159295,738,1233.326416015625
1672896784.053824,739,1286.33056640625
1672896802.4173105,740,1286.4857177734375
1672896838.8789616,742,1175.931884765625
1672896857.8730392,743,1250.1500244140625
1672896876.5170336,744,1231.6334228515625
1672896894.8739548,745,1283.5565185546875
1672897031.7347476,752,1182.925048828125
1672897087.1887136,755,1200.4080810546875
1672897105.0944753,756,1240.9459228515625
1672897141.0477912,758,1288.439208984375
1672897230.4953456,763,1171.945556640625
1672897248.5625503,764,1238.7249755859375
1672897266.4272356,765,1147.4847412109375
1672897320.2966938,768,1288.7786865234375
1672897339.6449382,769,1178.0870361328125
1672897393.291952,772,1291.4639892578125
1672897410.968332,773,1240.7913818359375
