Wall time,Step,Value
1671240947.4922056,0,16.799585342407227
1671241120.650877,4,17.457542419433594
1671241293.0680008,9,41.26605987548828
1671241447.62829,14,59.91346740722656
1671241624.8586783,19,25.058773040771484
1671241802.092095,24,59.42494583129883
1671241958.1710224,29,70.8414306640625
1671242135.513276,34,34.551734924316406
1671242312.7973702,39,16.50200843811035
1671242469.5096278,44,79.92691040039062
1671242654.546362,49,88.17891693115234
1671242828.5262845,54,11.72363567352295
1671242982.9747586,59,12.689249992370605
1671243158.888079,64,11.953173637390137
1671243334.3632593,69,6.002370357513428
1671243488.9893832,74,9.872809410095215
1671243666.6909235,79,71.54898834228516
1671243846.3978207,84,37.347991943359375
1671244000.3131075,89,26.50718879699707
1671244176.33027,94,14.076041221618652
1671244352.5652122,99,20.908727645874023
1671244507.7987525,104,45.58184051513672
1671244688.080548,109,51.77952575683594
1671244864.5585713,114,21.1246337890625
1671245019.2179344,119,38.75896453857422
1671245196.1046844,124,31.123432159423828
1671245371.5134268,129,6.024349212646484
1671245525.7582035,134,20.41151237487793
1671245704.925571,139,10.55223274230957
1671245879.7016623,144,5.331371784210205
1671246035.236153,149,7.700903415679932
1671246211.802172,154,118.9531021118164
1671246389.1623113,159,37.296051025390625
1671246545.0212328,164,115.34282684326172
1671246724.2972631,169,44.12068176269531
1671246900.2655218,174,28.301315307617188
1671247056.752074,179,119.9717788696289
1671247235.8573613,184,35.338340759277344
1671247413.5495005,189,29.08478355407715
1671247568.274394,194,4.366876125335693
1671247747.2979164,199,35.07463073730469
1671247922.6961253,204,234.10940551757812
1671248078.9002361,209,235.33746337890625
1671248255.6499083,214,34.24729919433594
1671248432.9919722,219,53.933197021484375
1671248590.2335544,224,241.7146453857422
1671248767.6669648,229,28.885820388793945
1671248946.936419,234,215.681396484375
1671249101.044751,239,245.54037475585938
1671249277.4840314,244,212.3426513671875
1671249455.4711745,249,208.02264404296875
1671249610.5057735,254,196.27178955078125
1671249786.798426,259,198.16741943359375
1671249965.6242645,264,36.41215515136719
1671250118.6126885,269,8.492456436157227
1671250301.674218,274,243.7681121826172
1671250484.6264956,279,91.44840240478516
1671250643.33867,284,228.37796020507812
1671250823.1383986,289,206.5795440673828
1671251002.3770335,294,196.93618774414062
1671251159.4631975,299,194.04112243652344
1671251344.3568757,304,211.7577667236328
1671251523.7503004,309,153.26187133789062
1671251679.5058868,314,92.45222473144531
1671251856.003181,319,229.017333984375
1671252035.756965,324,228.04483032226562
1671252194.2657375,329,217.8597869873047
1671252378.6029887,334,162.74545288085938
1671252555.1809459,339,222.04824829101562
1671252713.0226288,344,91.57209777832031
1671252892.9926412,349,244.270751953125
1671253079.251324,354,92.11160278320312
1671253233.9352927,359,154.7882080078125
1671253410.0183418,364,26.18186378479004
1671253589.0909593,369,27.6112003326416
1671253746.0384126,374,60.50706481933594
1671253926.1598024,379,89.83704376220703
1671254103.4216328,384,22.307777404785156
1671254264.6349504,389,94.70883178710938
1671254449.520447,394,92.18399047851562
1671254630.076002,399,93.90432739257812
1671254789.5620477,404,94.68756103515625
1671254973.728205,409,98.80432891845703
1671255159.8262756,414,221.3722381591797
1671255318.0314186,419,212.73577880859375
1671255501.9940436,424,252.78895568847656
1671255684.7500794,429,237.89962768554688
1671255849.8875186,434,170.14849853515625
1671256031.9955056,439,100.1371841430664
1671256213.3764956,444,99.58710479736328
1671256373.6583974,449,225.70770263671875
1671256552.405507,454,157.31687927246094
1671256742.8486893,459,96.08137512207031
1671256902.5003657,464,94.31352233886719
1671257091.6283767,469,225.07131958007812
1671257275.3662176,474,215.0846710205078
1671257417.0659525,479,93.61620330810547
1671257600.2054002,484,93.42854309082031
1671257778.8578637,489,203.6923065185547
1671257934.6699302,494,212.44537353515625
1671258112.0669298,499,139.4929656982422
1671258301.3346608,504,99.00454711914062
1671258463.3333724,509,74.51725769042969
1671258645.6602967,514,92.3370132446289
1671258828.8454669,519,98.14964294433594
1671258985.6371536,524,56.52359390258789
1671259168.541043,529,98.23731231689453
1671259350.4676642,534,154.62132263183594
1671259513.5341167,539,97.29263305664062
1671259690.6640048,544,98.59236145019531
1671259876.7596586,549,95.99860382080078
1671260037.752464,554,97.70660400390625
1671260222.4587383,559,98.89215087890625
1671260390.6074758,564,93.89668273925781
1671260552.331914,569,139.3125
1671260730.4305367,574,139.62384033203125
1671260910.534066,579,98.1702880859375
1671261073.5277352,584,78.62799072265625
1671261253.2221847,589,29.436351776123047
1671261433.6428447,594,38.09559631347656
1671261589.9735863,599,33.31917953491211
1671261771.293691,604,52.31757354736328
1671261946.3222601,609,30.753925323486328
1671262114.8973565,614,95.45281982421875
1671262301.7279108,619,263.5241394042969
1671262485.5357673,624,98.32829284667969
1671262648.456837,629,88.09764099121094
1671262838.4063048,634,86.36924743652344
1671263023.2900484,639,97.11861419677734
1671263182.860894,644,17.899126052856445
1671263364.4154296,649,168.42918395996094
1671263541.7063844,654,216.22079467773438
1671263695.6941109,659,218.3617401123047
1671263871.2527292,664,220.535400390625
