Wall time,Step,Value
1671413935.5920708,0,166.73837280273438
1671414019.9301589,3,240.5706787109375
1671414067.993341,4,268.1036071777344
1671414255.7399118,10,349.10760498046875
1671414283.1603277,11,224.76580810546875
1671414386.4664207,14,266.48004150390625
1671414414.699453,15,234.6709747314453
1671414498.4186046,18,1464.040771484375
1671414546.4848323,19,352.87432861328125
1671414574.2237353,20,191.67117309570312
1671414630.0869176,22,1457.9571533203125
1671414657.6241148,23,252.385009765625
1671414761.5096648,26,153.75917053222656
1671414789.908471,27,222.59945678710938
1671414977.303459,33,172.24545288085938
1671415076.769828,36,167.60595703125
1671415093.7025826,37,1436.3231201171875
1671415110.9214664,38,274.5386962890625
1671415139.8597283,39,257.1719970703125
1671415163.5038302,40,220.57984924316406
1671415378.4319532,47,293.67108154296875
1671415406.6115477,48,256.3596496582031
1671415454.540606,49,238.9138641357422
1671415510.06393,51,180.66734313964844
1671415537.5850723,52,263.9382019042969
1671415613.4886794,54,277.57305908203125
1671415679.956479,57,147.014404296875
1671415783.5013144,60,235.99365234375
1671415811.7992609,61,256.4367370605469
1671415839.3722415,62,164.61334228515625
1671415867.4717922,63,276.06878662109375
1671415942.6011293,65,245.49557495117188
1671415971.2483518,66,266.667724609375
1671415998.743441,67,259.2083740234375
1671416026.4576454,68,276.61737060546875
1671416102.5829139,70,288.0610656738281
1671416131.5162315,71,261.40740966796875
1671416318.208292,77,317.1155700683594
1671416393.7823799,79,249.68679809570312
1671416421.1972096,80,403.1466064453125
1671416474.4650488,82,180.524169921875
1671416501.6706579,83,164.7051544189453
1671416577.4653041,85,327.7020263671875
1671416708.5143251,89,271.95269775390625
1671416736.509084,90,339.2369384765625
1671416896.3398428,95,208.71719360351562
1671417029.4789448,99,261.73876953125
1671417056.5243423,100,349.7699890136719
1671417139.3706276,103,352.2499694824219
1671417244.8047302,106,329.4278259277344
1671417272.369907,107,194.80897521972656
1671417347.9371274,109,340.0394287109375
1671417507.3154662,114,260.4139404296875
1671417564.3742473,116,227.42041015625
1671417723.656261,121,172.09791564941406
1671417853.663292,125,252.10231018066406
1671417882.4665918,126,213.5054931640625
1671417937.3654768,128,267.782470703125
1671418013.4081492,130,227.08934020996094
1671418041.187943,131,179.6650390625
1671418070.4293633,132,267.7747497558594
1671418202.1409028,136,209.20977783203125
1671418227.3699574,137,277.97137451171875
1671418416.0705934,143,283.4365539550781
1671418464.4287322,144,417.312744140625
1671418520.4457433,146,389.854248046875
1671418548.079101,147,256.70660400390625
1671418652.2605066,150,252.4546661376953
1671418867.6519232,157,207.77914428710938
1671418941.3359718,159,275.7882080078125
1671418968.8616843,160,288.1478576660156
1671419025.0441234,162,288.51068115234375
1671419101.6061013,164,264.0964660644531
1671419157.4810808,166,177.08323669433594
1671419288.3678625,170,287.7879638671875
1671419317.5377872,171,464.58319091796875
1671419345.6019418,172,200.89402770996094
1671419449.8975148,175,344.3420104980469
1671419474.6882904,176,375.533203125
1671419502.8915427,177,314.56817626953125
1671419531.568068,178,416.596923828125
1671419607.7168553,180,273.40478515625
1671419636.544628,181,230.58348083496094
1671419741.4971924,184,470.44781494140625
1671419768.9208717,185,221.480712890625
1671419797.3763676,186,333.78692626953125
1671419901.640672,189,261.192138671875
1671419928.9549727,190,270.65924072265625
1671419957.6263547,191,207.6060028076172
1671419986.0168884,192,260.0268249511719
1671420088.808792,195,170.99729919433594
1671420221.399624,199,414.6488952636719
1671420249.3276746,200,251.17015075683594
1671420305.0122995,202,480.44415283203125
1671420332.6075819,203,285.5384521484375
1671420380.9505446,204,359.75799560546875
1671420409.5822513,205,389.78704833984375
1671420465.642222,207,291.734375
1671420523.362166,209,297.37664794921875
1671420581.8930385,211,203.99349975585938
1671420637.800338,213,243.12155151367188
1671420712.8132193,215,292.8609313964844
1671420741.079421,216,270.38031005859375
1671420795.6560113,218,363.8232421875
1671420843.9555562,219,312.30535888671875
1671420871.7833948,220,229.29074096679688
1671420900.3891647,221,399.4598083496094
1671420928.165221,222,265.96441650390625
1671421003.9271646,224,235.972900390625
1671421032.0362983,225,408.653076171875
1671421162.8044949,229,280.4664306640625
1671421349.3768837,235,277.46429443359375
1671421404.4751763,237,200.86248779296875
1671421431.8610837,238,297.9129638671875
1671421479.6508226,239,277.0904541015625
1671421520.407482,241,352.7803955078125
1671421547.5372305,242,324.222412109375
1671421623.8339489,244,300.66839599609375
1671421651.141225,245,422.5364990234375
1671421680.6758425,246,194.98887634277344
1671421707.869839,247,446.7923583984375
1671421867.1472008,252,1527.4381103515625
1671421895.2680073,253,387.2774658203125
1671421942.5250413,254,271.2209777832031
1671422026.9575646,257,289.5784912109375
1671422056.2111225,258,287.46527099609375
1671422104.1046174,259,281.31072998046875
1671422131.4413414,260,267.38116455078125
1671422187.391152,262,339.35577392578125
1671422454.7232573,270,297.29541015625
1671422481.9405463,271,291.08148193359375
1671422586.2847152,274,309.6845703125
1671422613.907704,275,361.6253662109375
1671422641.9132755,276,394.8441162109375
1671422700.416292,278,319.60675048828125
1671422774.3669257,280,230.77017211914062
1671422830.2274222,282,355.6119689941406
1671422858.216088,283,256.501708984375
1671422934.0075183,285,304.9288330078125
1671422989.806042,287,316.1175842285156
1671423019.0677848,288,346.77435302734375
1671423094.5058277,290,229.15911865234375
1671423254.9280624,295,260.10589599609375
1671423284.1089976,296,264.564453125
